[2025-06-23T21:26:21.637Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":130,"total_tokens":1472}
[2025-06-23T21:26:42.681Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":126,"total_tokens":1166}
[2025-06-23T21:27:02.499Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":130,"total_tokens":1472}
[2025-06-23T21:27:23.012Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:27:42.506Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:28:01.194Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:28:19.415Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":130,"total_tokens":1472}
[2025-06-23T21:28:38.272Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":104,"total_tokens":1445}
[2025-06-23T21:28:55.422Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":110,"total_tokens":1452}
[2025-06-23T21:29:11.488Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":108,"total_tokens":1449}
[2025-06-23T21:29:26.155Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":91,"total_tokens":1434}
[2025-06-23T21:29:42.306Z] model usage detail: {"prompt_tokens":1039,"completion_tokens":107,"total_tokens":1146}
[2025-06-23T21:30:01.689Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":107,"total_tokens":1147}
[2025-06-23T21:30:20.526Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":127,"total_tokens":1466}
[2025-06-23T21:30:43.412Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":126,"total_tokens":1166}
[2025-06-23T21:31:05.562Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:31:26.942Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":130,"total_tokens":1472}
[2025-06-23T21:31:51.086Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":129,"total_tokens":1471,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T21:32:12.842Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:32:35.755Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:32:58.059Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":126,"total_tokens":1166}
[2025-06-23T21:33:19.566Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:33:42.372Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":126,"total_tokens":1166}
[2025-06-23T21:34:05.855Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":125,"total_tokens":1467,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T21:34:25.747Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:34:46.304Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:35:06.824Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:35:28.252Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:35:48.976Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":124,"total_tokens":1466}
[2025-06-23T21:36:08.516Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":109,"total_tokens":1450}
[2025-06-23T21:36:08.878Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":122,"total_tokens":1465}
[2025-06-23T21:36:27.338Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":111,"total_tokens":1450}
[2025-06-23T21:36:27.695Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":110,"total_tokens":1452}
[2025-06-23T21:36:40.960Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":67,"total_tokens":1407}
[2025-06-23T21:36:45.664Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":108,"total_tokens":1449,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T21:36:50.205Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":123,"total_tokens":1465}
[2025-06-23T21:37:01.918Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":87,"total_tokens":1430}
[2025-06-23T21:37:17.494Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":111,"total_tokens":1452}
[2025-06-23T21:37:37.812Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":106,"total_tokens":1448,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T21:37:59.030Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":122,"total_tokens":1461,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T21:38:20.781Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:38:44.412Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":118,"total_tokens":1461}
[2025-06-23T21:38:45.448Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:39:02.568Z] model usage detail: {"prompt_tokens":1037,"completion_tokens":82,"total_tokens":1119}
[2025-06-23T21:39:08.109Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:39:12.926Z] model usage detail: {"prompt_tokens":1346,"completion_tokens":140,"total_tokens":1486}
[2025-06-23T21:39:30.675Z] model usage detail: {"prompt_tokens":1344,"completion_tokens":115,"total_tokens":1459}
[2025-06-23T21:39:31.614Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":126,"total_tokens":1166}
[2025-06-23T21:39:48.954Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":131,"total_tokens":1474}
[2025-06-23T21:39:54.722Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:40:06.994Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":119,"total_tokens":1461}
[2025-06-23T21:40:15.263Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:40:25.962Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":150,"total_tokens":1492}
[2025-06-23T21:40:36.549Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:40:47.581Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":102,"total_tokens":1442}
[2025-06-23T21:40:57.019Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:41:03.430Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":117,"total_tokens":1460}
[2025-06-23T21:41:20.808Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":130,"total_tokens":1472}
[2025-06-23T21:41:22.544Z] model usage detail: {"prompt_tokens":1346,"completion_tokens":109,"total_tokens":1455,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T21:41:40.470Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:41:40.676Z] model usage detail: {"prompt_tokens":1041,"completion_tokens":121,"total_tokens":1162}
[2025-06-23T21:41:59.491Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":69,"total_tokens":1411}
[2025-06-23T21:42:00.586Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":124,"total_tokens":1164}
[2025-06-23T21:42:07.901Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":60,"total_tokens":1402}
[2025-06-23T21:42:17.119Z] model usage detail: {"prompt_tokens":1344,"completion_tokens":89,"total_tokens":1433}
[2025-06-23T21:42:20.359Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:42:32.220Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":110,"total_tokens":1452}
[2025-06-23T21:42:42.010Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":125,"total_tokens":1467}
[2025-06-23T21:42:51.041Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":118,"total_tokens":1457}
[2025-06-23T21:43:02.142Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:43:13.903Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":124,"total_tokens":1466}
[2025-06-23T21:43:21.412Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":111,"total_tokens":1452}
[2025-06-23T21:43:44.525Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":128,"total_tokens":1470}
[2025-06-23T21:43:48.658Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":110,"total_tokens":1452}
[2025-06-23T21:44:04.819Z] model usage detail: {"prompt_tokens":1039,"completion_tokens":105,"total_tokens":1144}
[2025-06-23T21:44:08.492Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":124,"total_tokens":1466}
[2025-06-23T21:44:22.501Z] model usage detail: {"prompt_tokens":1041,"completion_tokens":92,"total_tokens":1133}
[2025-06-23T21:44:34.384Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":124,"total_tokens":1466}
[2025-06-23T21:44:53.827Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":110,"total_tokens":1451}
[2025-06-23T21:44:55.147Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:45:13.195Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":112,"total_tokens":1454}
[2025-06-23T21:45:15.934Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":124,"total_tokens":1466}
[2025-06-23T21:45:32.019Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":127,"total_tokens":1466}
[2025-06-23T21:45:36.797Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:45:53.870Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:45:56.327Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:46:16.544Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:46:16.800Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:46:38.604Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":126,"total_tokens":1166}
[2025-06-23T21:46:42.999Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:47:02.230Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":127,"total_tokens":1469}
[2025-06-23T21:47:09.397Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":129,"total_tokens":1471,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T21:47:23.711Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:47:30.536Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:47:44.978Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":130,"total_tokens":1472}
[2025-06-23T21:47:52.461Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:48:05.618Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":126,"total_tokens":1166}
[2025-06-23T21:48:13.632Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:48:26.560Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":128,"total_tokens":1470}
[2025-06-23T21:48:34.800Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:48:48.546Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":128,"total_tokens":1470}
[2025-06-23T21:48:57.788Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:49:10.130Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":108,"total_tokens":1449}
[2025-06-23T21:49:19.743Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":129,"total_tokens":1471}
[2025-06-23T21:49:29.347Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":110,"total_tokens":1452}
[2025-06-23T21:49:39.407Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:49:45.585Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":109,"total_tokens":1450}
[2025-06-23T21:50:00.549Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:50:02.492Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":91,"total_tokens":1434}
[2025-06-23T21:50:19.974Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:50:23.004Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":120,"total_tokens":1461}
[2025-06-23T21:50:40.164Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:50:42.476Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":105,"total_tokens":1447}
[2025-06-23T21:51:01.872Z] model usage detail: {"prompt_tokens":1039,"completion_tokens":105,"total_tokens":1144}
[2025-06-23T21:51:02.998Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":122,"total_tokens":1461}
[2025-06-23T21:51:18.907Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":110,"total_tokens":1452}
[2025-06-23T21:51:26.060Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":124,"total_tokens":1466}
[2025-06-23T21:51:36.874Z] model usage detail: {"prompt_tokens":1039,"completion_tokens":105,"total_tokens":1144}
[2025-06-23T21:51:45.973Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:51:51.898Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":91,"total_tokens":1434}
[2025-06-23T21:52:05.530Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:52:26.554Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:52:48.617Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":124,"total_tokens":1164}
[2025-06-23T21:53:09.423Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:53:28.257Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:53:47.109Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":127,"total_tokens":1469}
[2025-06-23T21:54:07.354Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:54:25.811Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:54:45.530Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:55:07.090Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":124,"total_tokens":1164}
[2025-06-23T21:55:27.539Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":124,"total_tokens":1466}
[2025-06-23T21:55:47.317Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":124,"total_tokens":1164}
[2025-06-23T21:56:08.116Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":124,"total_tokens":1466}
[2025-06-23T21:56:27.570Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:56:46.295Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":110,"total_tokens":1451}
